year,month,value,metric,excel_row,raw_label,subcontractor
2023,6,0.0,unknown_71,71,Actual per Month,Meindo
2023,7,4.342450829919464e-06,unknown_71,71,Actual per Month,Meindo
2023,8,7.443334837375915e-11,unknown_71,71,Actual per Month,Meindo
2023,9,0.0,unknown_71,71,Actual per Month,Meindo
2019,4,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2019,5,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2019,6,1946.0,achieved_manhours,78,Achieved Mhrs,Penta
2019,7,5.893000000000001,achieved_manhours,78,Achieved Mhrs,Penta
2019,8,2.533,achieved_manhours,78,Achieved Mhrs,Penta
2019,9,2.1159999999999997,achieved_manhours,78,Achieved Mhrs,Penta
2019,10,50.794,achieved_manhours,78,Achieved Mhrs,Penta
2019,11,24.116,achieved_manhours,78,Achieved Mhrs,Penta
2019,12,10.446,achieved_manhours,78,Achieved Mhrs,Penta
2020,1,568.017,achieved_manhours,78,Achieved Mhrs,Penta
2020,2,147.849,achieved_manhours,78,Achieved Mhrs,Penta
2020,3,2639.476,achieved_manhours,78,Achieved Mhrs,Penta
2020,4,1701.214,achieved_manhours,78,Achieved Mhrs,Penta
2020,5,934.598,achieved_manhours,78,Achieved Mhrs,Penta
2020,6,60.488,achieved_manhours,78,Achieved Mhrs,Penta
2020,7,1882.8029999999999,achieved_manhours,78,Achieved Mhrs,Penta
2020,8,3563.55,achieved_manhours,78,Achieved Mhrs,Penta
2020,9,1552.291,achieved_manhours,78,Achieved Mhrs,Penta
2020,10,106.0,achieved_manhours,78,Achieved Mhrs,Penta
2020,11,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2020,12,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2021,1,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2021,2,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2021,3,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2021,4,246.666,achieved_manhours,78,Achieved Mhrs,Penta
2021,5,102.165,achieved_manhours,78,Achieved Mhrs,Penta
2021,6,22.492,achieved_manhours,78,Achieved Mhrs,Penta
2021,7,189.808,achieved_manhours,78,Achieved Mhrs,Penta
2021,8,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2021,9,45.169000000000004,achieved_manhours,78,Achieved Mhrs,Penta
2021,10,43.489,achieved_manhours,78,Achieved Mhrs,Penta
2021,11,90.22,achieved_manhours,78,Achieved Mhrs,Penta
2021,12,534.0350000000001,achieved_manhours,78,Achieved Mhrs,Penta
2022,1,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2022,2,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2022,3,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2022,4,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2022,5,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2022,6,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2022,7,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2022,8,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2022,9,5.781000000000001,achieved_manhours,78,Achieved Mhrs,Penta
2022,10,0.542,achieved_manhours,78,Achieved Mhrs,Penta
2022,11,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2022,12,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2023,1,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2023,2,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2023,3,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2023,4,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2023,5,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2023,6,0.0,achieved_manhours,78,Achieved Mhrs,Penta
2020,9,0.60099134,invoice_value_musd,79,Invoice Value (MUSD),Penta
2020,10,1.76721398,invoice_value_musd,79,Invoice Value (MUSD),Penta
2020,11,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2020,12,0.95793368,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,1,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,2,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,3,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,4,0.77735659,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,5,0.48933671999999995,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,6,0.12363951,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,7,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,8,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,9,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,10,0.34066669,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,11,1.16348919,invoice_value_musd,79,Invoice Value (MUSD),Penta
2021,12,1.02541566,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,1,0.85349504,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,2,1.31839156,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,3,1.3988631200000001,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,4,1.73737493,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,5,1.31839156,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,6,0.5160959,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,7,1.70325956,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,8,1.24210555,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,9,5.44269101,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,10,2.27653532,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,11,1.64816838,invoice_value_musd,79,Invoice Value (MUSD),Penta
2022,12,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2023,1,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2023,2,2.63336196,invoice_value_musd,79,Invoice Value (MUSD),Penta
2023,3,1.2902013300000001,invoice_value_musd,79,Invoice Value (MUSD),Penta
2023,4,0.66209433,invoice_value_musd,79,Invoice Value (MUSD),Penta
2023,5,0.99901509,invoice_value_musd,79,Invoice Value (MUSD),Penta
2023,6,0.0,invoice_value_musd,79,Invoice Value (MUSD),Penta
2023,7,1.83480314,invoice_value_musd,79,Invoice Value (MUSD),Penta
2020,9,0.60040435854098,actual_vowd_musd,80,Actual/VOWD,Penta
2020,10,1.6153913245748184,actual_vowd_musd,80,Actual/VOWD,Penta
2020,11,1.4157085242928291,actual_vowd_musd,80,Actual/VOWD,Penta
2020,12,0.0,actual_vowd_musd,80,Actual/VOWD,Penta
2021,1,0.0,actual_vowd_musd,80,Actual/VOWD,Penta
2021,2,0.0,actual_vowd_musd,80,Actual/VOWD,Penta
2021,3,0.0,actual_vowd_musd,80,Actual/VOWD,Penta
2021,4,1.2502634437879587,actual_vowd_musd,80,Actual/VOWD,Penta
2021,5,0.9471115656003076,actual_vowd_musd,80,Actual/VOWD,Penta
2021,6,0.5814143620868678,actual_vowd_musd,80,Actual/VOWD,Penta
2021,7,0.0,actual_vowd_musd,80,Actual/VOWD,Penta
2021,8,0.0,actual_vowd_musd,80,Actual/VOWD,Penta
2021,9,0.0,actual_vowd_musd,80,Actual/VOWD,Penta
2021,10,1.0419259534247407,actual_vowd_musd,80,Actual/VOWD,Penta
2021,11,1.3807353401735882,actual_vowd_musd,80,Actual/VOWD,Penta
2021,12,1.025415659562001,actual_vowd_musd,80,Actual/VOWD,Penta
2022,1,0.8534950416758221,actual_vowd_musd,80,Actual/VOWD,Penta
2022,2,1.3988631250274663,actual_vowd_musd,80,Actual/VOWD,Penta
2022,3,1.7373749312239066,actual_vowd_musd,80,Actual/VOWD,Penta
2022,4,1.3183915622940012,actual_vowd_musd,80,Actual/VOWD,Penta
2022,5,1.8344874614370466,actual_vowd_musd,80,Actual/VOWD,Penta
2022,6,1.7032595575331428,actual_vowd_musd,80,Actual/VOWD,Penta
2022,7,2.560497111184355,actual_vowd_musd,80,Actual/VOWD,Penta
2022,8,3.382519352862374,actual_vowd_musd,80,Actual/VOWD,Penta
2022,9,10.15111042850465,actual_vowd_musd,80,Actual/VOWD,Penta
2022,10,2.695590436680583,actual_vowd_musd,80,Actual/VOWD,Penta
2022,11,2.5164028358839836,actual_vowd_musd,80,Actual/VOWD,Penta
2022,12,1.427039078841573,actual_vowd_musd,80,Actual/VOWD,Penta
2023,1,0.6576465783834321,actual_vowd_musd,80,Actual/VOWD,Penta
2023,2,0.6086672768746062,actual_vowd_musd,80,Actual/VOWD,Penta
2023,3,0.6620943326008936,actual_vowd_musd,80,Actual/VOWD,Penta
2023,4,0.9990150930395519,actual_vowd_musd,80,Actual/VOWD,Penta
2023,5,0.6135044635735735,actual_vowd_musd,80,Actual/VOWD,Penta
2023,6,0.6077942215900536,actual_vowd_musd,80,Actual/VOWD,Penta
2023,7,0.6248424681147,actual_vowd_musd,80,Actual/VOWD,Penta
2023,8,0.40681589091540316,actual_vowd_musd,80,Actual/VOWD,Penta
2023,9,0.0,actual_vowd_musd,80,Actual/VOWD,Penta
2023,10,0.37379150977807074,actual_vowd_musd,80,Actual/VOWD,Penta
2023,11,0.3697573695158573,actual_vowd_musd,80,Actual/VOWD,Penta
2023,12,0.36006167889841056,actual_vowd_musd,80,Actual/VOWD,Penta
2019,8,225.0,pob_actual,81,POB,Penta
2019,9,239.26666666666668,pob_actual,81,POB,Penta
2019,10,292.0,pob_actual,81,POB,Penta
2019,11,413.7,pob_actual,81,POB,Penta
2019,12,535.4666666666667,pob_actual,81,POB,Penta
2020,1,574.8666666666667,pob_actual,81,POB,Penta
2020,2,652.0,pob_actual,81,POB,Penta
2020,3,632.7,pob_actual,81,POB,Penta
2020,4,362.6333333333333,pob_actual,81,POB,Penta
2020,5,396.3666666666667,pob_actual,81,POB,Penta
2020,6,367.0,pob_actual,81,POB,Penta
2020,7,544.3666666666667,pob_actual,81,POB,Penta
2020,8,625.7,pob_actual,81,POB,Penta
2020,9,578.4,pob_actual,81,POB,Penta
2020,10,614.5,pob_actual,81,POB,Penta
2020,11,670.6,pob_actual,81,POB,Penta
2020,12,289.3666666666667,pob_actual,81,POB,Penta
2021,1,7.366666666666666,pob_actual,81,POB,Penta
2021,2,31.666666666666668,pob_actual,81,POB,Penta
2021,3,359.8,pob_actual,81,POB,Penta
2021,4,585.4,pob_actual,81,POB,Penta
2021,5,644.4333333333333,pob_actual,81,POB,Penta
2021,6,630.7666666666667,pob_actual,81,POB,Penta
2021,7,552.5,pob_actual,81,POB,Penta
2021,8,460.06666666666666,pob_actual,81,POB,Penta
2021,9,410.73333333333335,pob_actual,81,POB,Penta
2021,10,725.1666666666666,pob_actual,81,POB,Penta
2021,11,880.0666666666667,pob_actual,81,POB,Penta
2021,12,813.5666666666667,pob_actual,81,POB,Penta
2022,1,723.6666666666666,pob_actual,81,POB,Penta
2022,2,718.5,pob_actual,81,POB,Penta
2022,3,737.9666666666667,pob_actual,81,POB,Penta
2022,4,739.9333333333333,pob_actual,81,POB,Penta
2022,5,751.5333333333333,pob_actual,81,POB,Penta
2022,6,638.1,pob_actual,81,POB,Penta
2022,7,629.1,pob_actual,81,POB,Penta
2022,8,584.7333333333333,pob_actual,81,POB,Penta
2022,9,509.53333333333336,pob_actual,81,POB,Penta
2022,10,392.9,pob_actual,81,POB,Penta
2022,11,209.73333333333332,pob_actual,81,POB,Penta
2022,12,171.5,pob_actual,81,POB,Penta
2023,1,111.9,pob_actual,81,POB,Penta
2023,2,98.43333333333334,pob_actual,81,POB,Penta
2023,3,111.36666666666666,pob_actual,81,POB,Penta
2023,4,103.36666666666666,pob_actual,81,POB,Penta
2023,5,103.5,pob_actual,81,POB,Penta
2023,6,94.3,pob_actual,81,POB,Penta
2023,7,91.2,pob_actual,81,POB,Penta
2023,8,50.233333333333334,pob_actual,81,POB,Penta
2023,9,39.2,pob_actual,81,POB,Penta
2023,10,41.233333333333334,pob_actual,81,POB,Penta
2023,11,39.5,pob_actual,81,POB,Penta
2023,12,37.766666666666666,pob_actual,81,POB,Penta
2019,4,0.0,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2019,5,0.0004900712094408679,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2019,6,0.017721577641677692,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2019,7,0.0401166886578544,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2019,8,0.07140375612492855,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2019,9,0.09795522640803866,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2019,10,0.1245794314102314,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2019,11,0.1725660235249772,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2019,12,0.1995932580747413,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,1,0.22605083015119184,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,2,0.25844762478051553,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,3,0.3798153038763048,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,4,0.41275962299746544,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,5,0.4504363053881459,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,6,0.47106018088548035,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,7,0.5134700332238278,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,8,0.691359302707297,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,9,0.6917597222075448,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,10,0.6994539253364523,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,11,0.7172222298687707,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2020,12,0.7684734446607636,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,1,0.77,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,2,0.775,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,3,0.78,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,4,0.785,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,5,0.79,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,6,0.7976180578383787,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,7,0.799,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,8,0.8,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,9,0.801,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,10,0.8026344180225146,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,11,0.8115210974327409,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2021,12,0.8649181913800892,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,1,0.9449016990106035,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,2,0.9831227220475922,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,3,0.9984957118583175,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,4,0.9998058502814346,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,5,0.9999744954591218,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,6,0.9999974094554462,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,7,0.9999974721601916,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,8,0.9999983454384764,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,9,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,10,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,11,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2022,12,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2023,1,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2023,2,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2023,3,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2023,4,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2023,5,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2023,6,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2023,7,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2023,8,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2023,9,0.9999999946280161,cumulative_progress_plan,82,Plan Cumm.Prog,Penta
2019,4,0.0,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2019,5,6.442253115131809e-05,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2019,6,0.004323279455987066,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2019,7,0.01410665788656254,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2019,8,0.029373220895895367,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2019,9,0.04720519374033933,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2019,10,0.06531627495647722,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2019,11,0.10616256323063399,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2019,12,0.15538823181806896,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,1,0.20263005031290457,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,2,0.2554806823295847,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,3,0.3613513584042099,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,4,0.3949191210449338,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,5,0.4385312728468565,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,6,0.4870661317744048,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,7,0.5959890294627478,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,8,0.7122656883982621,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,9,0.713077986060778,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,10,0.7443757172578795,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,11,0.746,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2020,12,0.747,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,1,0.748,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,2,0.749,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,3,0.75,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,4,0.7513399739895478,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,5,0.7649845944106941,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,6,0.7724072792878538,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,7,0.7767923635325921,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,8,0.7767923635325921,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,9,0.7808750841443465,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,10,0.79,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,11,0.8090812710795696,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2021,12,0.8418908944627749,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,1,0.8796829428654865,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,2,0.9183129201350246,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,3,0.943645213673558,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,4,0.9699737013271484,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,5,0.9819560054359419,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,6,0.9911722036365618,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,7,0.9958908259683327,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,8,0.9977203569746467,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,9,0.9992869691813785,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,10,0.9997365056121569,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,11,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2022,12,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2023,1,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2023,2,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2023,3,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2023,4,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2023,5,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2023,6,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2023,7,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2023,8,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2023,9,0.9999999946280161,cumulative_progress_actual,83,Actual Cumm. Prog,Penta
2019,4,0.0,unknown_84,84,Plan per Month,Penta
2019,5,0.0004900712094408679,unknown_84,84,Plan per Month,Penta
2019,6,0.017231506432236823,unknown_84,84,Plan per Month,Penta
2019,7,0.022395111016176708,unknown_84,84,Plan per Month,Penta
2019,8,0.03128706746707415,unknown_84,84,Plan per Month,Penta
2019,9,0.026551470283110112,unknown_84,84,Plan per Month,Penta
2019,10,0.02662420500219273,unknown_84,84,Plan per Month,Penta
2019,11,0.04798659211474582,unknown_84,84,Plan per Month,Penta
2019,12,0.02702723454976408,unknown_84,84,Plan per Month,Penta
2020,1,0.026457572076450553,unknown_84,84,Plan per Month,Penta
2020,2,0.03239679462932368,unknown_84,84,Plan per Month,Penta
2020,3,0.12136767909578927,unknown_84,84,Plan per Month,Penta
2020,4,0.03294431912116064,unknown_84,84,Plan per Month,Penta
2020,5,0.03767668239068045,unknown_84,84,Plan per Month,Penta
2020,6,0.020623875497334465,unknown_84,84,Plan per Month,Penta
2020,7,0.04240985233834743,unknown_84,84,Plan per Month,Penta
2020,8,0.17788926948346917,unknown_84,84,Plan per Month,Penta
2020,9,0.00040041950024782835,unknown_84,84,Plan per Month,Penta
2020,10,0.007694203128907562,unknown_84,84,Plan per Month,Penta
2020,11,0.01776830453231837,unknown_84,84,Plan per Month,Penta
2020,12,0.051251214791992905,unknown_84,84,Plan per Month,Penta
2021,1,0.0015265553392364017,unknown_84,84,Plan per Month,Penta
2021,2,0.0050000000000000044,unknown_84,84,Plan per Month,Penta
2021,3,0.0050000000000000044,unknown_84,84,Plan per Month,Penta
2021,4,0.0050000000000000044,unknown_84,84,Plan per Month,Penta
2021,5,0.0050000000000000044,unknown_84,84,Plan per Month,Penta
2021,6,0.007618057838378656,unknown_84,84,Plan per Month,Penta
2021,7,0.0013819421616213523,unknown_84,84,Plan per Month,Penta
2021,8,0.0010000000000000009,unknown_84,84,Plan per Month,Penta
2021,9,0.0010000000000000009,unknown_84,84,Plan per Month,Penta
2021,10,0.0016344180225145166,unknown_84,84,Plan per Month,Penta
2021,11,0.008886679410226361,unknown_84,84,Plan per Month,Penta
2021,12,0.05339709394734826,unknown_84,84,Plan per Month,Penta
2022,1,0.07998350763051432,unknown_84,84,Plan per Month,Penta
2022,2,0.03822102303698871,unknown_84,84,Plan per Month,Penta
2022,3,0.015372989810725324,unknown_84,84,Plan per Month,Penta
2022,4,0.0013101384231171131,unknown_84,84,Plan per Month,Penta
2022,5,0.00016864517768711007,unknown_84,84,Plan per Month,Penta
2022,6,2.2913996324480657e-05,unknown_84,84,Plan per Month,Penta
2022,7,6.27047453960472e-08,unknown_84,84,Plan per Month,Penta
2022,8,8.732782847964415e-07,unknown_84,84,Plan per Month,Penta
2022,9,1.6491895397097167e-06,unknown_84,84,Plan per Month,Penta
2022,10,0.0,unknown_84,84,Plan per Month,Penta
2022,11,0.0,unknown_84,84,Plan per Month,Penta
2022,12,0.0,unknown_84,84,Plan per Month,Penta
2023,1,0.0,unknown_84,84,Plan per Month,Penta
2023,2,0.0,unknown_84,84,Plan per Month,Penta
2023,3,0.0,unknown_84,84,Plan per Month,Penta
2023,4,0.0,unknown_84,84,Plan per Month,Penta
2023,5,0.0,unknown_84,84,Plan per Month,Penta
2023,6,0.0,unknown_84,84,Plan per Month,Penta
2023,7,0.0,unknown_84,84,Plan per Month,Penta
2023,8,0.0,unknown_84,84,Plan per Month,Penta
2023,9,0.0,unknown_84,84,Plan per Month,Penta
2019,4,0.0,unknown_85,85,Actual per Month,Penta
2019,5,6.442253115131809e-05,unknown_85,85,Actual per Month,Penta
2019,6,0.004258856924835748,unknown_85,85,Actual per Month,Penta
2019,7,0.009783378430575473,unknown_85,85,Actual per Month,Penta
2019,8,0.015266563009332827,unknown_85,85,Actual per Month,Penta
2019,9,0.017831972844443964,unknown_85,85,Actual per Month,Penta
2019,10,0.018111081216137893,unknown_85,85,Actual per Month,Penta
2019,11,0.04084628827415676,unknown_85,85,Actual per Month,Penta
2019,12,0.049225668587434976,unknown_85,85,Actual per Month,Penta
2020,1,0.04724181849483561,unknown_85,85,Actual per Month,Penta
2020,2,0.05285063201668014,unknown_85,85,Actual per Month,Penta
2020,3,0.10587067607462519,unknown_85,85,Actual per Month,Penta
2020,4,0.03356776264072392,unknown_85,85,Actual per Month,Penta
2020,5,0.04361215180192268,unknown_85,85,Actual per Month,Penta
2020,6,0.048534858927548274,unknown_85,85,Actual per Month,Penta
2020,7,0.10892289768834301,unknown_85,85,Actual per Month,Penta
2020,8,0.11627665893551431,unknown_85,85,Actual per Month,Penta
2020,9,0.0008122976625158929,unknown_85,85,Actual per Month,Penta
2020,10,0.03129773119710155,unknown_85,85,Actual per Month,Penta
2020,11,0.001624282742120453,unknown_85,85,Actual per Month,Penta
2020,12,0.0010000000000000009,unknown_85,85,Actual per Month,Penta
2021,1,0.0010000000000000009,unknown_85,85,Actual per Month,Penta
2021,2,0.0010000000000000009,unknown_85,85,Actual per Month,Penta
2021,3,0.0010000000000000009,unknown_85,85,Actual per Month,Penta
2021,4,0.0013399739895477714,unknown_85,85,Actual per Month,Penta
2021,5,0.013644620421146336,unknown_85,85,Actual per Month,Penta
2021,6,0.007422684877159691,unknown_85,85,Actual per Month,Penta
2021,7,0.004385084244738269,unknown_85,85,Actual per Month,Penta
2021,8,0.0,unknown_85,85,Actual per Month,Penta
2021,9,0.004082720611754409,unknown_85,85,Actual per Month,Penta
2021,10,0.00912491585565356,unknown_85,85,Actual per Month,Penta
2021,11,0.019081271079569584,unknown_85,85,Actual per Month,Penta
2021,12,0.032809623383205255,unknown_85,85,Actual per Month,Penta
2022,1,0.037792048402711664,unknown_85,85,Actual per Month,Penta
2022,2,0.038629977269538096,unknown_85,85,Actual per Month,Penta
2022,3,0.02533229353853339,unknown_85,85,Actual per Month,Penta
2022,4,0.026328487653590416,unknown_85,85,Actual per Month,Penta
2022,5,0.011982304108793418,unknown_85,85,Actual per Month,Penta
2022,6,0.009216198200619918,unknown_85,85,Actual per Month,Penta
2022,7,0.004718622331770894,unknown_85,85,Actual per Month,Penta
2022,8,0.0018295310063140002,unknown_85,85,Actual per Month,Penta
2022,9,0.0015666122067318211,unknown_85,85,Actual per Month,Penta
2022,10,0.00044953643077838557,unknown_85,85,Actual per Month,Penta
2022,11,0.000263489015859264,unknown_85,85,Actual per Month,Penta
2022,12,0.0,unknown_85,85,Actual per Month,Penta
2023,1,0.0,unknown_85,85,Actual per Month,Penta
2023,2,0.0,unknown_85,85,Actual per Month,Penta
2023,3,0.0,unknown_85,85,Actual per Month,Penta
2023,4,0.0,unknown_85,85,Actual per Month,Penta
